Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
File,"BeanShellPreProcessorBeanInfo.java",1,1,1,1,3,0,3,0,,,,1,0,0,1,,1,1,0,1,,0,0,0,1,,29,5,7,4,1,17,,,,3,5,4,1,,,,,,1,1,1,1,,,0,,,2.43,1,1,1,1
File,"BeanShellSampler.java",1,1,1,1,13,1,10,3,,,,1,0,8,8,,8,8,1,8,,0,0,1,7,,188,29,124,51,72,57,,,,74,89,42,47,,,,,,6,6,6,1,,,2,,,0.46,15,15,15,8
File,"BeanShellSamplerGui.java",1,1,1,1,10,1,8,1,,,,1,0,1,11,,11,11,4,11,,0,5,0,6,,176,33,117,47,69,40,,,,87,99,42,57,,,,,,1,1,1,1,,,0,,,0.34,11,11,11,11
File,"BeanShellServer.java",2,2,2,1,13,1,11,3,,,,1,2,1,4,,4,2,2,4,,2,0,0,2,,104,17,57,24,34,40,,,,33,43,23,20,,,,,,7,7,7,1,,,5,,,0.70,10,10,10,4
File,"BeanShellTestElement.java",1,1,2,1,9,0,7,3,,,,1,0,2,20,,21,21,6,21,,0,1,4,16,,281,37,180,56,96,92,,,,79,117,48,69,,,,,,4,4,4,1,,,2,,,0.51,37,37,43,20
File,"BeanShellTimer.java",3,3,3,2,13,0,11,1,,,,1,0,3,2,,2,2,0,2,,0,0,1,1,,65,7,37,18,19,22,,,,21,28,16,12,,,,,,5,5,5,3,,,2,,,0.59,6,6,6,4
File,"BeanShellTimerBeanInfo.java",1,1,1,1,3,0,3,0,,,,1,0,0,1,,1,1,0,1,,0,0,0,1,,29,5,7,4,1,17,,,,3,5,4,1,,,,,,1,1,1,1,,,0,,,2.43,1,1,1,1
File,"BeforeAnnotatedTest.java",1,1,1,1,3,0,2,0,,,,1,0,0,2,,2,2,0,2,,0,0,0,2,,39,5,13,9,1,21,,,,5,8,7,1,,,,,,1,1,1,1,,,0,,,1.62,2,2,2,2
File,"BinaryTCPClientImpl.java",2,2,3,1,16,0,11,4,,,,1,1,2,5,,5,4,0,5,,0,0,0,5,,144,14,75,29,41,57,,,,39,54,27,27,,,,,,5,5,6,4,,,3,,,0.76,14,14,16,8
File,"BinaryTCPClientImplTest.java",2,2,2,1,16,0,14,2,,,,1,0,0,3,,3,3,0,3,,0,0,0,3,,86,10,52,15,34,27,,,,35,42,15,27,,,,,,3,3,3,1,,,1,,,0.52,6,6,6,3
File,"BooleanProperty.java",1,1,1,1,5,0,3,1,,,,1,0,1,9,,9,9,2,9,,0,0,0,9,,99,15,49,23,17,35,,,,19,30,16,14,,,,,,2,2,2,1,,,1,,,0.71,10,10,10,9
File,"BooleanPropertyConverter.java",1,1,1,1,6,0,4,2,,,,1,1,0,4,,4,3,0,4,,0,0,0,4,,64,9,31,18,10,26,,,,16,22,15,7,,,,,,2,2,2,1,,,1,,,0.84,5,5,5,4
File,"BooleanPropertyEditor.java",1,1,2,1,5,0,5,0,,,,1,0,1,3,,3,3,0,3,,0,0,0,3,,50,7,23,10,9,22,,,,8,14,7,7,,,,,,3,3,4,1,,,1,,,0.96,5,5,6,3
File,"ButtonPanel.java",2,1,2,1,23,0,21,3,,,,1,0,6,3,,3,3,5,3,,0,1,0,2,,123,15,82,22,64,31,,,,67,72,22,50,,,,,,6,2,6,1,,,1,,,0.38,8,4,8,3
File,"CLArgsParser.java",3,3,3,1,20,2,13,5,,,,1,0,11,27,,27,27,17,27,,0,20,0,7,,682,111,404,101,271,174,,,,219,311,105,206,,,,,,14,14,18,5,,,4,,,0.43,92,92,98,50
File,"CLOption.java",2,2,2,1,12,0,7,4,,,,1,0,2,9,,9,9,2,9,,1,0,0,8,,176,19,81,23,48,76,,,,37,56,21,35,,,,,,4,4,4,1,,,2,,,0.94,18,18,20,9
File,"CLOptionDescriptor.java",1,1,1,1,14,0,7,6,,,,1,0,5,9,,9,9,5,9,,0,1,1,7,,201,27,84,27,50,90,,,,51,68,26,42,,,,,,7,7,7,1,,,1,,,1.07,17,17,17,9
File,"CLUtil.java",6,6,6,1,37,4,27,6,,,,1,1,1,2,,2,1,0,2,,0,1,0,1,,108,12,59,16,42,37,,,,35,48,17,31,,,,,,11,11,11,1,,,3,,,0.63,12,12,12,2
File,"CPSPauser.java",2,2,2,1,12,0,7,5,,,,1,0,3,2,,2,2,1,2,,0,0,0,2,,58,5,21,10,11,33,,,,10,15,10,5,,,,,,2,2,2,1,,,1,,,1.57,4,4,4,2
File,"CSVDataSet.java",1,1,1,1,8,0,6,1,,,,1,0,3,18,,18,18,11,18,,0,1,0,17,,255,36,152,62,75,75,,,,84,115,61,54,,,,,,15,13,17,1,,,3,,,0.49,32,30,34,18
File,"CSVDataSetBeanInfo.java",2,2,3,2,31,5,25,5,,,,1,1,12,2,,2,1,0,2,,0,0,0,2,,108,19,69,21,56,38,,,,58,64,22,42,,,,,,4,4,5,4,,,2,,,0.55,5,5,6,5
File,"CSVRead.java",2,2,2,1,16,2,9,6,,,,1,0,3,5,,5,5,1,5,,0,0,0,5,,158,26,70,30,35,73,,,,39,50,25,25,,,,,,5,5,6,3,,,2,,,1.04,11,11,12,7
File,"CSVSaveService.java",5,5,6,1,34,2,25,8,,,,2,17,31,26,,26,9,3,26,,0,7,0,19,,1133,118,760,182,532,312,,,,419,568,170,398,,,,,,30,30,30,9,,,6,,,0.41,150,147,158,44
File,"CacheManager.java",2,2,2,1,9,0,7,2,,,,3,0,7,32,,32,32,5,32,,0,6,1,25,,432,43,294,116,157,109,,,,129,196,108,88,,,,,,12,12,14,4,,,6,,,0.37,67,67,70,35
File,"CacheManagerGui.java",1,1,1,1,11,0,7,3,,,,1,0,1,7,,7,7,3,7,,0,1,0,6,,139,21,76,34,40,45,,,,52,61,29,32,,,,,,2,2,2,1,,,1,,,0.59,8,8,8,7
File,"CachingStatCalculator.java",1,1,1,1,5,0,4,0,,,,1,0,0,5,,5,5,1,5,,0,0,0,5,,66,9,33,15,12,24,,,,15,23,13,10,,,,,,2,2,2,1,,,1,,,0.73,6,6,6,5
File,"Calculator.java",1,1,1,1,7,0,5,2,,,,1,0,0,20,,20,20,12,20,,0,1,0,19,,235,40,118,38,66,82,,,,61,88,37,51,,,,,,2,2,3,1,,,1,,,0.69,26,26,27,20
File,"ChangeLanguage.java",2,2,2,1,13,0,9,3,,,,1,0,2,2,,2,2,0,2,,0,0,0,2,,73,9,38,21,15,26,,,,22,27,18,9,,,,,,3,3,3,1,,,1,,,0.68,4,4,4,2
File,"ChangeParent.java",1,1,1,1,9,0,9,0,,,,1,0,2,4,,4,4,0,4,,0,1,0,3,,91,12,58,33,28,21,,,,39,47,31,16,,,,,,3,3,3,1,,,1,,,0.36,7,7,7,4
File,"CharFunction.java",1,1,1,1,6,0,5,0,,,,1,0,3,5,,5,5,1,5,,0,0,0,5,,91,16,50,30,18,27,,,,28,36,25,11,,,,,,3,3,3,1,,,2,,,0.54,7,7,7,5
File,"CheckDirty.java",2,2,2,1,12,0,9,3,,,,1,0,2,7,,7,7,4,7,,0,0,0,7,,164,17,104,43,55,43,,,,58,78,37,41,,,,,,7,7,7,1,,,4,,,0.41,19,19,19,7
File,"ClassFilter.java",2,2,2,1,6,0,6,0,,,,1,0,0,5,,5,5,1,5,,4,1,0,0,,64,8,39,12,19,18,,,,18,31,14,17,,,,,,4,4,4,4,,,2,,,0.46,11,11,11,8
File,"ClassFinder.java",3,3,3,2,17,0,12,5,,,,4,15,6,21,,21,6,8,21,,2,10,0,9,,567,42,306,102,166,250,,,,143,219,92,127,,,,,,8,8,9,7,,,4,,,0.82,72,72,80,46
File,"ClassTools.java",5,5,5,1,25,0,17,7,,,,1,4,0,4,,4,0,0,4,,0,0,0,4,,137,9,78,20,53,50,,,,39,48,18,30,,,,,,7,7,7,1,,,1,,,0.64,21,21,21,4
File,"Clear.java",3,3,3,1,10,0,10,0,,,,1,0,2,3,,3,3,0,3,,0,0,0,3,,84,9,52,25,25,23,,,,27,38,23,15,,,,,,7,7,7,1,,,4,,,0.44,9,9,9,3
File,"Clearable.java",0,0,0,0,0,0,0,0,,,,1,0,0,0,,1,1,0,1,,1,0,0,0,,34,2,4,3,0,28,,,,2,3,3,0,,,,,,0,0,0,0,,,0,,,7.00,0,0,0,0
File,"ClientJMeterEngine.java",2,2,2,1,12,0,11,2,,,,1,2,2,10,,10,8,4,10,,0,1,0,9,,196,19,140,51,77,46,,,,76,101,44,57,,,,,,5,5,5,1,,,2,,,0.33,23,23,23,10
File,"ClientPool.java",1,1,1,1,8,0,5,3,,,,1,4,2,4,,4,0,0,4,,0,0,0,4,,83,9,30,13,12,44,,,,15,23,14,9,,,,,,3,3,3,1,,,2,,,1.47,6,6,6,4
File,"Close.java",1,1,1,1,11,0,7,4,,,,1,2,1,5,,5,3,0,5,,2,0,0,3,,108,13,53,23,24,45,,,,27,36,20,16,,,,,,4,4,5,3,,,2,,,0.85,8,8,9,7
File,"ClutilTestCase.java",1,1,1,1,18,4,13,1,,,,4,0,29,44,,44,44,0,44,,0,1,0,43,,967,266,635,299,537,76,,,,476,524,278,246,,,,,,3,3,3,1,,,2,,,0.12,47,47,47,44
File,"CollapseExpand.java",2,2,2,1,11,0,6,4,,,,1,0,1,3,,3,3,0,3,,0,0,0,3,,79,10,34,17,13,35,,,,20,27,16,11,,,,,,4,4,4,1,,,2,,,1.03,6,6,6,3
File,"CollectionProperty.java",1,1,1,1,6,0,5,1,,,,1,0,1,23,,23,23,2,23,,0,1,1,21,,219,31,138,49,56,52,,,,47,85,36,49,,,,,,3,3,3,3,,,2,,,0.38,38,38,39,25
File,"ColorHelper.java",2,2,2,1,17,0,10,7,,,,1,1,0,2,,2,1,0,2,,0,1,0,1,,64,4,24,10,15,36,,,,14,20,10,10,,,,,,4,4,4,1,,,1,,,1.50,5,5,5,2
File,"Colors.java",6,6,6,3,48,4,40,9,,,,1,1,6,1,,1,0,0,1,,0,0,0,1,,96,17,57,27,38,31,,,,35,43,28,15,,,,,,6,6,6,3,,,2,,,0.54,6,6,6,3
File,"ComboStringEditor.java",1,1,2,1,9,0,6,2,,,,2,0,2,19,,19,19,8,19,,2,1,0,16,,302,51,157,55,77,98,,,,75,111,48,63,,,,,,6,6,6,1,,,3,,,0.62,36,36,38,19
File,"Command.java",0,0,0,0,0,0,0,0,,,,1,0,0,0,,2,2,0,2,,2,0,0,0,,30,5,8,7,0,17,,,,6,7,7,0,,,,,,0,0,0,0,,,0,,,2.13,0,0,0,0
File,"CommentPanel.java",1,1,1,1,6,0,4,1,,,,1,0,1,5,,5,5,1,5,,0,1,0,4,,74,13,33,16,14,30,,,,21,27,16,11,,,,,,1,1,1,1,,,0,,,0.91,5,5,5,5
File,"CompareAssertion.java",1,1,2,1,10,0,8,1,,,,1,0,1,14,,14,14,5,14,,0,4,0,10,,212,25,149,50,88,44,,,,84,115,50,65,,,,,,5,5,5,4,,,3,,,0.30,27,27,28,20
File,"CompareAssertionBeanInfo.java",1,1,1,1,25,1,24,8,,,,1,0,0,1,,1,1,0,1,,0,0,0,1,,56,7,32,9,22,25,,,,25,27,9,18,,,,,,1,1,1,1,,,0,,,0.78,1,1,1,1
File,"CompareAssertionResult.java",1,1,1,1,5,0,5,0,,,,2,0,1,9,,9,9,3,9,,0,0,0,9,,93,14,58,17,16,24,,,,15,28,16,12,,,,,,2,2,2,1,,,1,,,0.41,11,11,11,9
File,"ComparisonVisualizer.java",1,1,1,1,10,0,9,1,,,,3,0,1,11,,11,11,5,11,,0,5,0,6,,175,21,132,54,71,28,,,,87,107,52,55,,,,,,5,5,5,4,,,3,,,0.21,17,17,17,14
File,"ComponentUtil.java",1,1,1,1,15,0,7,7,,,,1,3,0,4,,4,1,0,4,,0,1,0,3,,95,8,34,11,19,53,,,,18,25,11,14,,,,,,3,3,3,3,,,1,,,1.56,6,6,6,6
File,"CompoundVariable.java",1,1,2,1,7,0,6,1,,,,1,3,3,15,,15,12,12,15,,1,0,0,14,,237,28,171,63,90,51,,,,81,119,54,65,,,,,,8,8,9,3,,,4,,,0.30,29,29,32,17
File,"ConfigElement.java",0,0,0,0,0,0,0,0,,,,1,0,0,0,,3,3,0,3,,3,0,0,0,,51,5,6,5,0,40,,,,4,5,5,0,,,,,,0,0,0,0,,,0,,,6.67,0,0,0,0
File,"ConfigMergabilityIndicator.java",0,0,0,0,0,0,0,0,,,,1,0,0,0,,1,1,0,1,,1,0,0,0,,37,4,6,5,0,27,,,,4,5,5,0,,,,,,0,0,0,0,,,0,,,4.50,0,0,0,0
File,"ConfigTestElement.java",1,1,1,1,4,0,3,1,,,,1,0,3,4,,4,4,0,4,,0,0,0,4,,58,10,25,15,7,23,,,,10,16,12,4,,,,,,2,2,2,1,,,1,,,0.92,5,5,5,4
File,"Connector.java",0,0,0,0,0,0,0,0,,,,1,0,0,0,,8,8,0,8,,8,0,0,0,,36,9,11,10,0,16,,,,9,10,10,0,,,,,,0,0,0,0,,,0,,,1.45,0,0,0,0
File,"ConnectorImpl.java",1,1,1,1,3,0,3,0,,,,1,0,0,9,,9,9,4,9,,0,0,0,9,,79,14,42,23,13,23,,,,14,24,15,9,,,,,,1,1,1,1,,,0,,,0.55,9,9,9,9
File,"ConstantThroughputTimer.java",1,1,1,1,9,0,5,4,,,,2,0,5,16,,16,16,6,16,,1,3,1,11,,261,37,128,58,62,107,,,,66,90,50,40,,,,,,7,4,7,1,,,3,,,0.84,23,20,23,16
File,"ConstantThroughputTimerBeanInfo.java",2,2,2,2,16,1,14,5,,,,1,1,1,2,,2,1,0,2,,0,0,0,2,,68,9,36,10,24,33,,,,26,31,11,20,,,,,,3,3,3,3,,,2,,,0.92,4,4,4,4
File,"ConstantTimer.java",1,1,1,1,7,0,2,4,,,,1,0,2,8,,8,8,1,8,,0,0,0,8,,111,16,36,21,9,61,,,,15,24,18,6,,,,,,1,1,1,1,,,0,,,1.69,8,8,8,8
File,"ConstantTimerGui.java",1,1,1,1,9,0,4,4,,,,1,1,3,8,,8,7,1,8,,0,1,0,7,,134,18,60,31,26,58,,,,37,46,26,20,,,,,,1,1,1,1,,,0,,,0.97,8,8,8,8
File,"Constants.java",0,0,0,0,0,0,0,0,,,,1,0,33,0,,0,0,0,0,,0,0,0,0,,90,33,36,35,33,21,,,,34,35,35,0,,,,,,0,0,0,0,,,0,,,0.58,0,0,0,0
File,"Controller.java",0,0,0,0,0,0,0,0,,,,1,0,0,0,,6,6,0,6,,6,0,0,0,,70,8,12,11,0,50,,,,10,11,11,0,,,,,,0,0,0,0,,,0,,,4.17,0,0,0,0
File,"ConversionHelp.java",1,1,1,1,11,0,6,4,,,,1,17,12,17,,17,0,0,17,,0,5,0,12,,288,33,151,60,82,120,,,,81,113,57,56,,,,,,4,4,4,4,,,2,,,0.79,31,31,32,23
File,"ConversionUtils.java",8,8,10,4,58,5,38,16,,,,1,3,6,3,,3,0,0,3,,0,0,0,3,,225,26,132,42,78,72,,,,69,95,44,51,,,,,,14,14,18,7,,,5,,,0.55,26,26,30,12
File,"ConvertListeners.java",3,3,4,2,14,0,11,3,,,,1,0,1,3,,3,3,0,3,,0,0,0,3,,97,8,56,28,23,35,,,,29,42,26,16,,,,,,9,9,10,4,,,4,,,0.63,11,11,12,6
File,"Converter.java",3,3,3,2,12,0,10,2,,,,1,25,0,25,,26,0,0,25,,0,0,0,25,,383,28,276,48,175,80,,,,111,193,48,145,,,,,,15,15,21,15,,,5,,,0.29,81,81,87,74
File,"Cookie.java",1,1,1,1,7,0,3,3,,,,1,0,11,23,,23,23,0,23,,0,0,0,23,,247,39,107,46,49,109,,,,56,80,43,37,,,,,,1,1,1,1,,,0,,,1.02,23,23,23,23
File,"CookieHandler.java",0,0,0,0,0,0,0,0,,,,1,0,0,0,,2,2,0,2,,2,0,0,0,,51,7,9,8,0,35,,,,5,6,6,0,,,,,,0,0,0,0,,,0,,,3.89,0,0,0,0
File,"CookieManager.java",1,1,1,1,8,0,6,2,,,,1,0,14,30,,30,30,2,30,,2,3,0,25,,417,54,275,115,145,113,,,,130,185,100,85,,,,,,9,9,10,4,,,4,,,0.41,53,53,59,35
File,"CookiePanel.java",2,2,2,1,18,1,14,3,,,,1,0,9,15,,15,15,11,15,,0,7,0,8,,427,59,303,122,193,89,,,,187,227,105,122,,,,,,18,18,18,1,,,5,,,0.29,38,38,38,15
File,"Copy.java",1,1,1,1,7,0,7,0,,,,1,5,1,7,,7,2,0,7,,0,1,0,6,,111,13,75,36,36,23,,,,45,58,34,24,,,,,,3,3,3,3,,,2,,,0.31,12,12,12,9
File,"CounterConfig.java",1,1,1,1,5,0,5,0,,,,3,0,10,27,,27,27,3,27,,0,3,2,22,,243,42,161,64,81,47,,,,78,115,64,51,,,,,,6,6,7,4,,,3,,,0.29,36,36,39,30
File,"CounterConfigGui.java",1,1,1,1,12,0,9,3,,,,1,0,1,8,,8,8,7,8,,0,1,0,7,,155,18,105,36,59,45,,,,71,83,30,53,,,,,,2,2,3,1,,,1,,,0.43,11,11,12,8
File,"CounterOutputStream.java",1,1,1,1,5,0,2,3,,,,1,0,0,5,,5,5,1,5,,0,0,0,5,,64,8,20,13,4,36,,,,6,12,9,3,,,,,,1,1,1,1,,,0,,,1.80,5,5,5,5
File,"CreateFunctionDialog.java",1,1,1,1,4,0,3,1,,,,1,0,1,3,,3,3,1,3,,0,0,0,3,,52,8,24,14,5,20,,,,12,16,11,5,,,,,,1,1,1,1,,,0,,,0.83,3,3,3,3
File,"CustomX509TrustManager.java",2,2,2,1,13,0,9,4,,,,1,0,1,4,,4,4,1,4,,0,0,0,4,,103,11,50,18,24,42,,,,30,40,17,23,,,,,,3,3,4,1,,,2,,,0.84,9,9,11,4
File,"Cut.java",1,1,1,1,9,0,6,3,,,,1,0,1,2,,2,2,0,2,,0,0,0,2,,60,8,26,15,9,26,,,,16,20,13,7,,,,,,2,2,2,1,,,1,,,1.00,3,3,3,2
File,"DOMPool.java",1,1,1,1,7,0,2,4,,,,1,3,1,4,,4,1,0,4,,0,1,0,3,,86,8,22,14,5,57,,,,10,15,12,3,,,,,,1,1,1,1,,,0,,,2.59,4,4,4,4
File,"Daemon.java",2,2,2,1,21,0,10,10,,,,1,0,2,4,,4,4,5,4,,0,0,0,4,,159,18,65,30,32,76,,,,42,51,28,23,,,,,,5,5,5,4,,,4,,,1.17,8,8,8,7
File,"Data.java",2,2,2,1,15,0,9,5,,,,1,1,2,37,,37,36,4,37,,0,2,0,35,,692,61,389,101,230,244,,,,207,304,111,193,,,,,,9,9,11,3,,,4,,,0.63,95,95,100,41
File,"DataSet.java",0,0,0,0,0,0,0,0,,,,1,0,0,0,,15,15,0,15,,15,0,0,0,,114,4,24,23,0,87,,,,21,22,22,0,,,,,,0,0,0,0,,,0,,,3.63,0,0,0,0
File,"DataSourceElement.java",1,1,1,1,9,0,6,2,,,,3,1,3,41,,41,40,16,41,,2,1,1,37,,512,58,323,114,173,151,,,,169,234,101,133,,,,,,6,6,7,3,,,3,,,0.47,59,59,60,43
File,"DataSourceElementBeanInfo.java",2,2,2,2,36,2,32,2,,,,1,1,2,2,,2,1,0,2,,0,0,0,2,,123,11,87,21,65,25,,,,71,77,20,57,,,,,,4,4,4,4,,,3,,,0.29,5,5,5,5
File,"DataStrippingSampleSender.java",1,1,1,1,8,0,7,1,,,,1,0,2,6,,6,6,2,6,,2,1,0,3,,104,13,58,21,26,34,,,,29,40,18,22,,,,,,4,4,4,1,,,2,,,0.59,10,10,10,6
File,"DebugPostProcessor.java",1,1,1,1,8,0,7,0,,,,2,0,1,12,,12,12,4,12,,0,2,0,10,,156,24,112,42,59,21,,,,70,90,42,48,,,,,,5,5,5,1,,,1,,,0.19,18,18,18,12
File,"DebugPostProcessorBeanInfo.java",1,1,1,1,29,5,24,0,,,,1,0,0,1,,1,1,0,1,,0,0,0,1,,57,11,29,6,21,17,,,,25,27,6,21,,,,,,1,1,1,1,,,0,,,0.59,1,1,1,1
File,"DebugSampler.java",1,1,1,1,8,0,7,0,,,,2,0,2,10,,10,10,3,10,,0,1,0,9,,144,21,99,41,51,25,,,,62,78,39,39,,,,,,4,4,4,1,,,1,,,0.25,14,14,14,10
File,"DebugSamplerBeanInfo.java",1,1,1,1,22,3,19,0,,,,1,0,0,1,,1,1,0,1,,0,0,0,1,,48,7,24,6,16,17,,,,20,22,6,16,,,,,,1,1,1,1,,,0,,,0.71,1,1,1,1
File,"DefaultPageSummary.java",1,1,1,1,3,0,3,0,,,,1,0,0,12,,12,12,5,12,,0,0,0,12,,120,15,55,30,14,50,,,,18,31,19,12,,,,,,1,1,1,1,,,0,,,0.91,12,12,12,12
File,"DefaultReportSummary.java",1,1,1,1,7,0,4,3,,,,1,0,0,5,,5,5,1,5,,0,0,0,5,,79,9,31,17,11,39,,,,13,20,13,7,,,,,,2,2,2,1,,,1,,,1.26,6,6,6,5
File,"DefaultSamplerCreator.java",2,2,2,1,17,0,10,5,,,,2,1,1,19,,19,18,1,19,,0,1,10,8,,422,38,248,91,131,138,,,,114,162,71,91,,,,,,11,11,16,1,,,4,,,0.56,46,46,53,19
File,"DefaultTreeTableModel.java",1,1,1,1,6,0,3,3,,,,1,0,1,3,,3,3,0,3,,0,0,0,3,,52,9,17,10,4,26,,,,8,12,9,3,,,,,,1,1,1,1,,,0,,,1.53,3,3,3,3
File,"DirectoryDialoger.java",2,2,2,1,12,1,9,1,,,,1,1,2,2,,2,1,0,2,,0,1,0,1,,63,12,28,13,14,23,,,,14,20,12,8,,,,,,4,4,4,1,,,2,,,0.82,5,5,5,2
File,"DirectoryPanel.java",1,1,1,1,7,0,5,2,,,,1,0,2,11,,11,11,5,11,,0,2,0,9,,142,22,81,37,36,40,,,,49,64,36,28,,,,,,3,3,3,1,,,2,,,0.49,14,14,14,11
File,"DiskStoreSampleSender.java",2,2,2,1,16,0,14,2,,,,4,0,2,8,,8,8,4,8,,1,1,0,6,,172,14,127,37,73,36,,,,63,85,37,48,,,,,,12,12,12,1,,,5,,,0.28,23,23,23,8
File,"DistributionGraph.java",1,1,1,1,12,0,7,4,,,,1,0,2,12,,12,12,1,12,,0,3,0,9,,217,22,112,49,60,84,,,,69,89,44,45,,,,,,7,7,8,1,,,3,,,0.75,18,18,19,12
File,"DistributionGraphVisualizer.java",1,1,1,1,9,0,5,3,,,,2,0,2,14,,14,14,5,14,,0,4,0,10,,243,33,115,54,53,97,,,,69,86,46,40,,,,,,2,2,2,1,,,1,,,0.84,16,16,16,14
File,"Document.java",7,7,8,1,41,1,33,14,,,,1,1,2,1,,1,0,0,1,,0,0,0,1,,84,8,50,24,29,34,,,,32,38,23,15,,,,,,7,7,8,1,,,2,,,0.68,7,7,8,1
File,"DoubleProperty.java",1,1,1,1,5,0,3,2,,,,1,0,1,15,,15,15,2,15,,0,0,2,13,,143,20,67,34,19,56,,,,23,39,22,17,,,,,,2,2,2,1,,,0,,,0.84,16,16,16,15
File,"DragNDrop.java",3,3,4,1,14,0,12,1,,,,1,1,1,4,,4,3,0,4,,0,2,0,2,,104,10,71,31,37,24,,,,46,61,32,29,,,,,,9,9,13,1,,,3,,,0.34,14,14,18,4
File,"DummyAnnotatedTest.java",1,1,1,1,3,0,3,0,,,,1,0,0,12,,12,12,1,12,,0,0,0,12,,109,16,65,34,19,30,,,,20,36,22,14,,,,,,2,2,2,1,,,1,,,0.46,15,15,15,12
File,"DummyTestCase.java",1,1,1,1,4,0,4,0,,,,1,0,0,12,,12,12,0,12,,0,0,1,11,,99,15,65,19,30,20,,,,24,41,16,25,,,,,,2,2,2,1,,,1,,,0.31,16,16,16,12
File,"Duplicate.java",1,1,1,1,8,0,8,0,,,,1,0,1,2,,2,2,0,2,,0,0,0,2,,68,8,32,22,13,28,,,,22,26,20,6,,,,,,2,2,2,1,,,1,,,0.88,3,3,3,2
File,"DurationAssertion.java",2,2,2,1,15,0,10,6,,,,1,0,2,2,,2,2,0,2,,0,1,0,1,,73,8,31,18,16,36,,,,18,23,16,7,,,,,,3,3,3,1,,,2,,,1.16,4,4,4,2
File,"DurationAssertionGui.java",1,1,1,1,8,0,6,1,,,,1,0,1,8,,8,8,1,8,,0,1,0,7,,124,22,73,34,36,33,,,,44,55,28,27,,,,,,2,2,2,1,,,1,,,0.45,10,10,10,8
File,"DynamicClassLoader.java",1,1,1,1,4,0,4,0,,,,1,1,0,5,,5,4,0,5,,0,0,0,5,,65,7,27,14,7,31,,,,10,18,12,6,,,,,,2,2,2,1,,,1,,,1.15,6,6,6,5
File,"EditCommand.java",1,1,1,1,7,0,6,1,,,,1,0,1,3,,3,3,0,3,,0,0,0,3,,64,8,33,17,13,23,,,,18,23,14,9,,,,,,2,2,2,1,,,1,,,0.70,4,4,4,3
File,"EnableComponent.java",2,2,2,1,9,0,7,1,,,,1,0,2,4,,4,4,0,4,,0,2,0,2,,87,11,50,22,25,26,,,,32,42,21,21,,,,,,4,4,4,1,,,1,,,0.52,9,9,9,4
File,"EncoderCache.java",1,1,1,1,13,0,6,6,,,,1,0,1,3,,3,3,1,3,,0,0,0,3,,76,10,29,13,13,37,,,,16,22,13,9,,,,,,2,2,2,1,,,1,,,1.28,5,5,5,3
File,"Entry.java",1,1,1,1,4,0,4,0,,,,1,0,0,9,,9,9,3,9,,0,1,0,8,,90,16,50,21,17,24,,,,23,36,21,15,,,,,,3,3,3,1,,,2,,,0.48,12,12,12,9
File,"EscapeDialog.java",1,1,1,1,6,0,5,0,,,,2,0,2,4,,4,4,0,4,,0,0,1,3,,64,10,34,20,13,20,,,,21,26,20,6,,,,,,1,1,1,1,,,0,,,0.59,4,4,4,4
File,"EscapeHtml.java",1,1,1,1,4,0,3,0,,,,1,0,2,5,,5,5,1,5,,0,0,0,5,,93,15,38,25,9,42,,,,19,25,19,6,,,,,,1,1,1,1,,,0,,,1.11,5,5,5,5
File,"EscapeOroRegexpChars.java",1,1,1,1,9,1,6,2,,,,1,0,6,5,,5,5,1,5,,0,0,0,5,,113,22,63,36,27,35,,,,35,45,30,15,,,,,,5,5,5,1,,,2,,,0.56,9,9,9,5
File,"EvalFunction.java",1,1,1,1,4,0,3,0,,,,1,0,4,5,,5,5,1,5,,0,0,0,5,,87,16,40,27,12,33,,,,21,27,21,6,,,,,,1,1,1,1,,,0,,,0.82,5,5,5,5
File,"EvalVarFunction.java",1,1,1,1,5,0,4,0,,,,1,0,5,5,,5,5,1,5,,0,0,0,5,,98,17,50,33,18,33,,,,29,36,27,9,,,,,,2,2,2,1,,,1,,,0.66,6,6,6,5
File,"Example1.java",1,1,1,1,6,0,5,0,,,,1,0,1,3,,3,3,1,3,,0,0,0,3,,62,9,28,14,12,25,,,,19,23,13,10,,,,,,1,1,1,1,,,0,,,0.89,3,3,3,3
