Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
File,"BZip2Test.java",1,1,1,1,11,1,8,1,,,,1,0,0,6,,6,6,0,6,,0,0,0,6,,107,19,62,25,33,26,,,,34,45,22,23,,,,,,5,5,5,3,,,3,,,0.42,10,10,10,8
File,"Bad.java",0,0,0,0,0,0,0,0,,,,1,0,0,0,,0,0,1,0,,0,0,0,0,,22,0,3,2,1,19,,,,0,2,2,0,,,,,,0,0,0,0,,,0,,,6.33,0,0,0,0
File,"Base64Converter.java",2,2,2,1,33,2,21,9,,,,1,0,12,2,,2,2,0,2,,0,0,0,2,,124,13,66,29,54,53,,,,47,53,21,32,,,,,,4,4,4,1,,,1,,,0.80,5,5,5,2
File,"BaseExtendSelector.java",1,1,1,1,7,0,2,5,,,,1,0,0,3,,4,4,1,4,,0,0,1,3,,87,12,20,14,3,55,,,,8,12,10,2,,,,,,1,1,1,1,,,0,,,2.75,3,3,3,3
File,"BaseFilterReader.java",1,1,1,1,14,0,6,8,,,,1,0,1,10,,10,10,2,10,,0,0,5,5,,198,18,76,26,36,104,,,,37,57,26,31,,,,,,4,4,4,4,,,3,,,1.37,19,19,19,18
File,"BaseParamFilterReader.java",1,1,1,1,9,0,3,5,,,,1,0,0,4,,4,4,1,4,,0,0,1,3,,73,6,22,12,5,45,,,,10,15,10,5,,,,,,1,1,1,1,,,0,,,2.05,4,4,4,4
File,"BaseResourceCollectionContainer.java",2,2,2,1,13,0,9,4,,,,1,0,0,15,,16,16,3,16,,0,1,2,13,,270,20,158,42,84,92,,,,80,116,44,72,,,,,,6,6,7,5,,,3,,,0.58,40,40,42,21
File,"BaseResourceCollectionWrapper.java",1,1,1,1,4,0,4,0,,,,1,0,0,3,,4,4,1,4,,0,1,3,0,,54,8,20,10,6,26,,,,9,14,9,5,,,,,,2,2,3,1,,,1,,,1.30,4,4,5,3
File,"BaseSelector.java",2,2,2,1,10,0,5,5,,,,1,0,0,5,,6,6,1,6,,0,0,0,6,,113,17,35,13,12,61,,,,12,23,12,11,,,,,,4,4,4,1,,,1,,,1.74,10,10,10,5
File,"BaseSelectorContainer.java",1,1,1,1,8,0,4,4,,,,1,0,0,30,,31,31,1,31,,0,0,1,30,,348,40,149,53,63,159,,,,65,105,51,54,,,,,,5,5,5,1,,,3,,,1.07,40,40,40,30
File,"BaseSelectorTest.java",1,1,1,1,9,0,5,3,,,,2,0,0,21,,22,22,11,22,,1,0,4,17,,289,38,151,58,86,100,,,,79,112,57,55,,,,,,4,4,4,1,,,2,,,0.66,34,34,34,21
File,"BaseTask.java",1,1,1,1,5,0,5,0,,,,1,0,1,6,,7,7,2,7,,0,1,3,3,,78,6,52,24,22,20,,,,29,38,23,15,,,,,,2,2,2,1,,,1,,,0.38,8,8,8,6
File,"BaseTest.java",1,1,1,1,7,0,3,4,,,,1,0,0,21,,21,21,12,21,,0,0,0,21,,232,26,85,36,34,121,,,,38,61,36,25,,,,,,2,2,2,1,,,1,,,1.42,24,24,24,21
File,"Basename.java",2,2,2,1,11,0,6,5,,,,1,0,0,4,,4,4,3,4,,0,0,0,4,,109,9,36,14,15,64,,,,17,26,14,12,,,,,,5,5,8,1,,,2,,,1.78,8,8,11,4
File,"BasenameTest.java",1,1,1,1,4,0,4,0,,,,1,0,0,11,,11,11,0,11,,0,0,0,11,,83,15,49,20,23,19,,,,25,37,20,17,,,,,,1,1,1,1,,,0,,,0.39,11,11,11,11
File,"BasicShape.java",1,1,1,1,7,0,3,4,,,,1,0,0,3,,3,3,3,3,,0,0,0,3,,55,6,15,8,6,34,,,,7,11,8,3,,,,,,1,1,1,1,,,0,,,2.27,3,3,3,3
File,"BatchTest.java",1,1,1,1,15,0,8,7,,,,1,1,0,9,,9,8,2,9,,1,3,0,5,,203,19,87,34,49,97,,,,55,73,36,37,,,,,,5,5,5,1,,,3,,,1.11,17,17,17,9
File,"BatchTestTest.java",2,2,2,1,21,1,19,0,,,,1,3,0,5,,5,2,0,5,,0,3,0,2,,142,16,101,11,79,25,,,,75,86,10,76,,,,,,4,4,5,1,,,1,,,0.25,10,10,11,5
File,"BeanShellScriptTest.java",1,1,1,1,4,0,3,1,,,,1,0,0,3,,3,3,0,3,,0,0,0,3,,44,6,13,6,3,25,,,,5,9,6,3,,,,,,1,1,1,1,,,0,,,1.92,3,3,3,3
Public Class,"Beta",1,1,1,1,3,0,3,0,1,0,0,,1,0,,,,1,0,2,3,0,0,0,2,,9,0,9,4,3,0,,,,3,6,4,2,,,,,,1,1,1,1,,2,0,,0,0.00,2,2,2,2
File,"Beta.java",1,1,1,1,3,0,3,0,,,,1,1,0,2,,2,1,0,2,,0,0,0,2,,25,2,9,4,3,14,,,,3,6,4,2,,,,,,1,1,1,1,,,0,,,1.56,2,2,2,2
Public Static Method,"Beta.main",,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,4,2,2,0,2,1,0,2,3,2,1,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Public Method,"Beta.toString",,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
File,"BigProjectLogger.java",1,1,1,1,10,0,6,4,,,,1,0,2,12,,12,12,2,12,,0,1,5,6,,194,20,87,33,48,87,,,,37,54,30,24,,,,,,3,3,3,1,,,2,,,1.00,18,18,18,12
File,"BindTargets.java",2,2,2,1,9,0,8,0,,,,1,0,0,5,,5,5,3,5,,0,0,0,5,,91,15,56,22,27,21,,,,26,39,22,17,,,,,,5,5,6,1,,,2,,,0.38,12,12,13,5
File,"BlockFor.java",1,1,1,1,8,0,3,4,,,,1,0,0,4,,4,4,1,4,,0,0,1,3,,71,10,19,8,6,42,,,,9,14,8,6,,,,,,1,1,1,1,,,0,,,2.21,4,4,4,4
File,"BlockSort.java",8,8,9,5,47,4,36,7,,,,1,2,10,17,,17,15,12,17,,5,12,0,0,,1081,119,643,149,473,328,,,,398,533,153,380,,,,,,41,41,46,38,,,20,,,0.51,151,151,162,96
File,"BorlandDeploymentTool.java",2,2,2,1,16,0,10,5,,,,2,0,9,25,,25,25,9,25,,1,7,4,13,,558,72,295,110,193,192,,,,169,220,99,121,,,,,,6,6,6,3,,,3,,,0.65,53,53,54,27
File,"BorlandGenerateClient.java",2,2,2,1,18,1,11,5,,,,1,0,2,13,,13,13,6,13,,0,0,4,9,,312,46,163,41,109,104,,,,93,123,39,84,,,,,,6,6,9,1,,,2,,,0.64,29,29,32,13
File,"BriefJUnitResultFormatter.java",1,1,2,1,13,0,8,4,,,,1,0,1,13,,13,13,7,13,,0,0,2,11,,270,31,131,37,76,109,,,,66,91,36,55,,,,,,7,7,10,1,,,2,,,0.83,24,24,27,13
File,"BuildEvent.java",1,1,1,1,12,0,3,8,,,,1,0,1,11,,11,11,6,11,,0,0,0,11,,203,15,54,21,23,134,,,,30,42,21,21,,,,,,1,1,1,1,,,0,,,2.48,11,11,11,11
File,"BuildException.java",1,1,1,1,10,0,3,6,,,,1,0,1,11,,11,11,1,11,,0,0,0,11,,154,15,42,15,17,97,,,,18,30,15,15,,,,,,1,1,1,1,,,0,,,2.31,11,11,11,11
File,"BuildFileTest.java",1,1,1,1,10,0,5,5,,,,3,0,0,46,,46,46,8,46,,0,1,1,44,,576,57,256,88,132,263,,,,116,177,86,91,,,,,,3,3,5,1,,,2,,,1.03,59,59,63,46
File,"BuildListener.java",0,0,0,0,0,0,0,0,,,,1,0,0,0,,7,7,0,7,,7,0,0,0,,110,10,11,10,0,89,,,,9,10,10,0,,,,,,0,0,0,0,,,0,,,8.09,0,0,0,0
File,"BuildLogger.java",0,0,0,0,0,0,0,0,,,,1,0,0,0,,4,4,0,4,,4,0,0,0,,72,7,8,7,0,57,,,,6,7,7,0,,,,,,0,0,0,0,,,0,,,7.13,0,0,0,0
File,"BuildNumber.java",3,3,3,1,26,3,17,6,,,,1,0,3,5,,5,5,1,5,,0,3,0,2,,200,31,104,41,61,66,,,,50,68,33,35,,,,,,6,6,6,1,,,2,,,0.63,17,17,17,5
File,"BuildTimeoutException.java",1,1,1,1,10,0,2,7,,,,1,0,1,7,,7,7,0,7,,0,0,0,7,,114,12,26,12,7,76,,,,10,18,12,6,,,,,,1,1,1,1,,,0,,,2.92,7,7,7,7
Public Class,"C",0,0,0,0,0,0,0,0,1,0,1,,0,0,,,,0,0,0,0,0,0,0,0,,2,0,2,1,0,0,,,,0,1,1,0,,,,,,0,0,0,0,,1,0,,0,0.00,0,0,0,0
File,"C.java",0,0,0,0,0,0,0,0,,,,1,0,0,0,,0,0,0,0,,0,0,0,0,,19,3,2,1,0,14,,,,0,1,1,0,,,,,,0,0,0,0,,,0,,,7.00,0,0,0,0
File,"CBZip2InputStream.java",4,4,5,1,27,3,22,2,,,,2,2,8,29,,29,27,40,29,,2,23,0,4,,982,143,710,189,522,152,,,,447,568,205,363,,,,,,24,24,25,16,,,6,,,0.21,136,129,151,55
File,"CBZip2OutputStream.java",4,4,5,1,34,4,24,5,,,,2,4,11,36,,36,32,35,36,,1,24,2,9,,1575,236,951,256,715,416,,,,664,807,293,514,,,,,,22,22,24,9,,,5,,,0.44,176,174,185,60
File,"CBZip2StreamTest.java",1,1,1,1,6,0,5,1,,,,1,0,0,2,,2,2,0,2,,0,0,0,2,,42,5,18,10,6,19,,,,9,13,10,3,,,,,,2,2,2,1,,,1,,,1.06,3,3,3,2
File,"CCCheckin.java",1,1,1,1,12,0,5,6,,,,1,0,7,16,,16,16,6,16,,0,3,0,13,,343,35,112,39,62,196,,,,53,81,39,42,,,,,,7,7,7,1,,,2,,,1.75,27,27,28,16
File,"CCCheckout.java",1,1,1,1,13,0,5,7,,,,1,0,10,25,,25,25,9,25,,0,6,0,19,,516,48,175,56,101,293,,,,84,126,56,70,,,,,,9,9,9,1,,,2,,,1.67,42,42,45,25
File,"CCLock.java",1,1,1,1,12,0,5,6,,,,1,0,5,19,,19,19,6,19,,0,5,0,14,,378,35,127,40,71,216,,,,58,89,40,49,,,,,,5,5,6,1,,,1,,,1.70,30,30,32,19
File,"CCMCheck.java",1,1,2,1,12,1,6,4,,,,1,0,2,11,,11,11,4,11,,0,2,0,9,,207,38,93,35,50,76,,,,52,74,37,37,,,,,,7,7,11,1,,,2,,,0.82,21,21,25,11
File,"CCMCheckin.java",1,1,1,1,8,0,5,3,,,,1,0,0,1,,1,1,0,1,,0,0,0,1,,39,6,9,4,3,24,,,,5,7,4,3,,,,,,1,1,1,1,,,0,,,2.67,1,1,1,1
File,"CCMCheckinDefault.java",1,1,1,1,6,0,5,1,,,,1,0,1,1,,1,1,0,1,,0,0,0,1,,38,5,9,4,4,24,,,,5,7,4,3,,,,,,1,1,1,1,,,0,,,2.67,1,1,1,1
File,"CCMCheckout.java",1,1,1,1,7,0,4,3,,,,1,0,0,1,,1,1,0,1,,0,0,0,1,,35,4,7,3,2,24,,,,3,5,3,2,,,,,,1,1,1,1,,,0,,,3.43,1,1,1,1
File,"CCMCreateTask.java",1,1,1,1,11,0,5,5,,,,1,0,6,20,,20,20,6,20,,0,1,0,19,,334,56,143,54,80,142,,,,79,110,54,56,,,,,,6,6,6,1,,,2,,,0.99,31,31,31,20
File,"CCMReconfigure.java",1,1,1,1,10,0,5,4,,,,1,0,3,9,,9,9,3,9,,0,1,0,8,,159,33,58,23,30,70,,,,30,44,23,21,,,,,,4,4,4,1,,,1,,,1.21,13,13,13,9
File,"CCMkattr.java",1,1,1,1,13,0,6,6,,,,1,0,6,21,,21,21,7,21,,0,6,0,15,,425,41,151,47,83,234,,,,67,107,47,60,,,,,,8,8,8,1,,,2,,,1.55,39,39,40,21
File,"CCMkbl.java",1,1,1,1,12,0,5,6,,,,1,0,7,18,,18,18,7,18,,0,3,0,15,,365,39,118,42,65,208,,,,56,85,42,43,,,,,,6,6,6,1,,,2,,,1.76,28,28,29,18
File,"CCMkdir.java",1,1,1,1,13,0,6,7,,,,1,0,4,10,,10,10,3,10,,0,3,0,7,,237,20,79,27,44,138,,,,38,57,27,30,,,,,,4,4,5,1,,,2,,,1.75,18,18,19,10
File,"CCMkelem.java",1,1,1,1,12,0,5,6,,,,1,0,9,21,,21,21,8,21,,0,4,0,17,,424,33,143,48,79,248,,,,66,103,48,55,,,,,,10,10,11,1,,,2,,,1.73,36,36,38,21
File,"CCMklabel.java",1,1,1,1,12,0,5,6,,,,1,0,6,20,,20,20,7,20,,0,5,0,15,,402,41,137,44,75,224,,,,62,98,44,54,,,,,,7,7,7,1,,,2,,,1.64,35,35,36,20
File,"CCMklbtype.java",1,1,1,1,11,0,5,6,,,,1,0,8,23,,23,23,9,23,,0,4,0,19,,440,44,145,50,79,251,,,,67,104,50,54,,,,,,8,8,8,1,,,2,,,1.73,36,36,37,23
File,"CCRmtype.java",1,1,1,1,12,0,5,6,,,,1,0,6,19,,19,19,7,19,,0,4,0,15,,373,33,125,44,69,215,,,,60,91,44,47,,,,,,5,5,6,1,,,2,,,1.72,30,30,31,19
File,"CCUnCheckout.java",2,2,2,1,16,1,8,7,,,,1,0,2,4,,4,4,1,4,,0,1,0,3,,141,17,44,17,25,80,,,,24,33,17,16,,,,,,4,4,5,1,,,1,,,1.82,8,8,9,4
File,"CCUnlock.java",1,1,1,1,13,0,6,6,,,,1,0,2,12,,12,12,2,12,,0,4,0,8,,260,25,86,26,47,149,,,,39,60,26,34,,,,,,4,4,5,1,,,1,,,1.73,20,20,22,12
File,"CCUpdate.java",1,1,1,1,13,0,5,6,,,,1,0,7,15,,15,15,6,15,,0,2,0,13,,331,30,109,38,63,192,,,,53,78,38,40,,,,,,6,6,6,1,,,3,,,1.76,24,24,25,15
File,"CRC.java",1,1,1,1,4,0,4,0,,,,1,0,1,7,,7,7,1,7,,7,0,0,0,,141,12,102,79,80,27,,,,15,25,14,11,,,,,,3,3,3,1,,,1,,,0.26,10,10,10,7
File,"CVSEntry.java",1,1,1,1,7,0,3,4,,,,1,0,0,9,,9,9,4,9,,0,0,0,9,,112,11,39,17,13,62,,,,18,28,17,11,,,,,,1,1,1,1,,,0,,,1.59,9,9,9,9
File,"CVSPass.java",2,2,2,1,16,1,10,4,,,,1,0,0,6,,6,6,4,6,,0,1,0,5,,171,20,98,47,61,53,,,,44,60,30,30,,,,,,9,9,9,1,,,4,,,0.54,15,15,15,6
File,"CVSPassTest.java",1,1,1,1,8,1,7,0,,,,1,0,3,9,,9,9,1,9,,0,1,0,8,,122,22,79,27,47,21,,,,36,51,24,27,,,,,,3,3,3,1,,,2,,,0.27,13,13,13,9
File,"Cab.java",2,2,3,1,21,2,13,5,,,,1,0,2,13,,13,13,7,13,,0,0,6,7,,356,51,201,69,128,104,,,,119,155,70,85,,,,,,13,13,13,1,,,3,,,0.52,35,35,39,13
File,"Cache.java",0,0,0,0,0,0,0,0,,,,1,0,0,0,,7,7,0,7,,7,0,0,0,,72,12,11,10,0,49,,,,9,10,10,0,,,,,,0,0,0,0,,,0,,,4.45,0,0,0,0
File,"CallTarget.java",1,1,1,1,12,0,6,6,,,,1,0,0,14,,14,14,4,14,,0,0,0,14,,255,20,102,25,53,133,,,,41,68,24,44,,,,,,3,3,3,1,,,1,,,1.30,26,26,26,14
File,"CallTargetTest.java",1,1,1,1,3,0,3,0,,,,1,0,0,9,,9,9,0,9,,0,0,0,9,,72,13,36,14,13,23,,,,16,26,14,12,,,,,,1,1,1,1,,,0,,,0.64,9,9,9,9
File,"CaseTest.java",1,1,1,1,5,0,3,2,,,,1,0,0,4,,4,4,0,4,,0,0,0,4,,54,8,18,7,6,28,,,,6,11,7,4,,,,,,1,1,1,1,,,0,,,1.56,4,4,4,4
File,"CentralDirectoryParsingZipExtraField.java",0,0,0,0,0,0,0,0,,,,1,0,0,0,,1,1,0,1,,1,0,0,0,,40,3,6,5,0,31,,,,3,4,4,0,,,,,,0,0,0,0,,,0,,,5.17,0,0,0,0
File,"ChainReaderHelper.java",3,3,3,1,18,0,13,4,,,,2,1,1,12,,12,11,4,12,,0,3,1,8,,287,22,179,66,106,90,,,,98,131,66,65,,,,,,13,13,14,9,,,5,,,0.50,36,36,38,22
File,"ChainableReader.java",0,0,0,0,0,0,0,0,,,,1,0,0,0,,1,1,0,1,,1,0,0,0,,37,2,5,4,0,30,,,,3,4,4,0,,,,,,0,0,0,0,,,0,,,6.00,0,0,0,0
File,"ChainedMapper.java",6,6,6,1,25,2,22,1,,,,1,0,0,1,,1,1,0,1,,0,0,0,1,,60,7,29,11,16,24,,,,20,24,13,11,,,,,,6,6,6,1,,,4,,,0.83,6,6,6,1
File,"ChangeLogParser.java",3,2,3,1,19,1,12,5,,,,1,0,7,12,,12,12,12,12,,0,7,0,5,,320,33,193,67,120,96,,,,120,150,67,83,,,,,,6,6,8,5,,,3,,,0.50,36,32,38,18
File,"ChangeLogParserTest.java",1,1,1,1,14,0,14,0,,,,1,0,0,2,,2,2,1,2,,0,0,0,2,,63,6,37,16,25,20,,,,31,34,16,18,,,,,,1,1,1,1,,,0,,,0.54,2,2,2,2
File,"ChangeLogTask.java",2,2,3,1,20,2,11,6,,,,1,0,0,17,,17,17,10,17,,0,5,0,12,,488,72,231,91,135,186,,,,128,173,82,91,,,,,,13,13,14,5,,,4,,,0.81,45,45,52,21
File,"ChangeLogWriter.java",3,3,3,1,30,2,21,6,,,,1,0,3,2,,2,2,1,2,,0,1,0,1,,115,14,64,30,38,37,,,,42,49,26,23,,,,,,3,3,3,1,,,2,,,0.58,6,6,6,2
File,"ChangeLogWriterTest.java",1,1,1,1,3,0,3,0,,,,2,0,0,12,,12,12,1,12,,0,0,0,12,,96,19,56,37,13,21,,,,28,42,37,5,,,,,,1,1,1,1,,,0,,,0.38,12,12,12,12
File,"Checksum.java",2,2,3,1,17,0,12,4,,,,4,2,9,31,,31,29,18,31,,1,7,0,23,,722,46,440,141,276,236,,,,225,309,142,167,,,,,,26,26,37,3,,,4,,,0.54,89,89,106,33
File,"ChecksumAlgorithm.java",2,2,2,1,13,0,9,4,,,,1,0,0,5,,5,5,2,5,,0,0,0,5,,150,24,60,24,32,66,,,,34,46,24,22,,,,,,4,4,4,1,,,3,,,1.10,12,12,13,5
File,"ChecksumTest.java",1,1,1,1,3,0,3,0,,,,1,0,0,16,,16,16,0,16,,0,0,0,16,,93,21,53,20,16,19,,,,19,36,20,16,,,,,,1,1,1,1,,,0,,,0.36,16,16,16,16
File,"Chgrp.java",1,1,1,1,9,0,4,4,,,,1,0,0,4,,4,4,1,4,,0,0,1,3,,84,9,24,8,11,51,,,,9,15,8,7,,,,,,2,2,2,1,,,1,,,2.13,5,5,5,4
File,"Chmod.java",1,1,1,1,11,0,5,5,,,,1,0,0,18,,18,18,3,18,,0,0,2,16,,260,23,113,34,60,124,,,,52,78,34,44,,,,,,5,5,7,1,,,2,,,1.10,25,25,29,18
File,"Chown.java",1,1,1,1,9,0,4,4,,,,1,0,0,4,,4,4,1,4,,0,0,1,3,,84,9,24,8,11,51,,,,9,15,8,7,,,,,,2,2,2,1,,,1,,,2.13,5,5,5,4
File,"ClassCPInfo.java",1,1,1,1,9,0,3,5,,,,1,0,0,5,,5,5,2,5,,0,0,0,5,,93,12,24,11,7,57,,,,12,18,11,7,,,,,,1,1,1,1,,,0,,,2.38,5,5,5,5
File,"ClassConstants.java",4,4,4,3,26,0,16,8,,,,1,0,1,4,,4,4,1,4,,0,0,0,4,,164,10,80,32,45,74,,,,36,50,24,26,,,,,,13,13,15,9,,,5,,,0.93,16,16,18,12
File,"ClassFile.java",2,2,2,1,23,3,12,9,,,,1,0,1,3,,3,3,2,3,,0,0,0,3,,120,20,50,23,27,54,,,,32,40,23,17,,,,,,4,4,5,1,,,3,,,1.08,7,7,8,3
File,"ClassFileIterator.java",0,0,0,0,0,0,0,0,,,,1,0,0,0,,1,1,0,1,,1,0,0,0,,33,3,4,3,0,26,,,,2,3,3,0,,,,,,0,0,0,0,,,0,,,6.50,0,0,0,0
File,"ClassFileSetTest.java",1,1,1,1,13,0,11,1,,,,1,0,1,10,,10,10,0,10,,0,0,0,10,,177,15,122,44,88,40,,,,79,95,49,46,,,,,,2,2,2,1,,,1,,,0.33,15,15,15,10
File,"ClassFileUtils.java",1,1,1,1,10,0,3,7,,,,1,2,0,2,,2,0,0,2,,0,0,0,2,,52,4,9,4,2,39,,,,3,6,4,2,,,,,,1,1,1,1,,,0,,,4.33,2,2,2,2
File,"ClassNameReader.java",8,2,8,1,41,4,28,9,,,,2,1,13,2,,2,1,2,2,,1,0,0,1,,139,19,73,25,54,49,,,,45,52,23,29,,,,,,14,3,14,1,,,2,,,0.67,16,5,16,2
File,"ClassToJavadoc.java",1,1,1,1,4,0,1,3,,,,1,0,0,3,,3,3,0,3,,0,0,0,3,,39,3,6,5,2,30,,,,3,7,5,2,,,,,,1,1,1,1,,,0,,,5.00,3,3,3,3
File,"ClassfileSet.java",1,1,1,1,11,0,6,4,,,,2,0,0,10,,10,10,3,10,,0,0,2,8,,184,16,83,34,41,85,,,,47,64,35,29,,,,,,5,5,5,1,,,3,,,1.02,18,18,18,10
File,"Classloader.java",2,2,3,1,16,1,9,5,,,,1,0,1,10,,10,10,5,10,,0,0,0,10,,244,29,108,33,61,108,,,,50,76,34,42,,,,,,15,15,19,4,,,4,,,1.00,26,26,30,13
File,"ClasspathUtils.java",1,1,1,1,14,0,5,8,,,,2,10,1,23,,23,13,6,23,,1,2,0,20,,463,31,152,53,73,280,,,,62,98,48,50,,,,,,6,6,8,5,,,2,,,1.84,37,37,42,27
File,"ClasspathUtilsTest.java",1,1,1,1,8,0,8,0,,,,1,0,0,3,,3,3,1,3,,0,0,0,3,,67,11,35,16,16,21,,,,20,26,16,10,,,,,,3,3,3,1,,,1,,,0.60,5,5,5,3
File,"ClearCase.java",1,1,1,1,10,0,5,5,,,,1,0,16,11,,11,11,4,11,,0,0,3,8,,241,21,87,49,50,133,,,,57,71,48,23,,,,,,2,2,3,1,,,1,,,1.53,13,13,14,11
File,"CloseResources.java",2,2,2,1,8,0,8,0,,,,1,0,0,2,,2,2,1,2,,0,0,0,2,,60,5,29,17,10,26,,,,18,23,18,5,,,,,,4,4,4,1,,,3,,,0.90,5,5,5,2
File,"CollectionUtils.java",1,1,2,1,10,0,6,3,,,,5,9,1,20,,20,11,2,20,,0,0,0,20,,267,30,135,42,67,102,,,,59,95,48,47,,,,,,6,6,8,6,,,3,,,0.76,36,36,40,27
File,"CollectionUtilsTest.java",1,1,1,1,21,0,21,0,,,,1,0,0,3,,3,3,0,3,,0,0,0,3,,101,7,73,14,59,21,,,,65,69,14,55,,,,,,1,1,1,1,,,0,,,0.29,3,3,3,3
File,"ColorMapper.java",7,7,9,7,19,0,16,3,,,,1,1,16,2,,2,1,0,2,,0,1,0,1,,102,5,52,21,43,45,,,,32,48,21,27,,,,,,14,14,17,14,,,1,,,0.87,15,15,18,15
File,"Commandline.java",2,2,2,1,13,0,7,6,,,,3,8,2,42,,42,34,9,42,,1,0,1,40,,695,57,329,97,189,309,,,,162,244,104,140,,,,,,13,12,17,4,,,4,,,0.94,85,84,100,45
File,"CommandlineJava.java",1,1,1,1,11,0,6,5,,,,2,0,0,48,,48,48,12,48,,0,4,2,42,,703,60,334,100,187,309,,,,158,239,102,137,,,,,,6,6,6,1,,,3,,,0.93,85,85,89,48
File,"CommandlineJavaTest.java",1,1,1,1,19,0,17,1,,,,1,0,0,7,,7,7,2,7,,0,0,0,7,,180,19,130,32,100,31,,,,94,109,34,75,,,,,,4,4,4,1,,,2,,,0.24,13,13,13,7
File,"CommandlineTest.java",1,1,1,1,19,2,16,0,,,,1,0,0,7,,7,7,0,7,,0,0,0,7,,175,25,123,23,101,27,,,,99,110,24,86,,,,,,4,4,4,1,,,1,,,0.22,10,10,10,7
File,"CommonsLoggingListener.java",3,2,3,1,17,0,13,3,,,,1,0,2,14,,14,14,4,14,,0,2,0,12,,332,32,205,60,137,95,,,,97,138,58,80,,,,,,9,6,9,3,,,3,,,0.46,44,40,44,16
File,"Compare.java",2,2,2,1,13,0,9,3,,,,1,0,1,7,,7,7,4,7,,0,1,1,5,,150,14,87,29,43,49,,,,45,64,28,36,,,,,,5,5,5,1,,,2,,,0.56,19,19,19,7
File,"Comparison.java",1,1,1,1,8,0,4,4,,,,1,0,10,4,,4,4,0,4,,0,0,0,4,,95,16,33,22,18,46,,,,18,24,19,5,,,,,,4,4,4,1,,,1,,,1.39,7,7,7,4
File,"Compatability.java",1,1,1,1,8,0,3,5,,,,1,0,0,2,,2,2,1,2,,1,0,0,1,,57,3,10,5,2,44,,,,4,7,5,2,,,,,,1,1,1,1,,,0,,,4.40,2,2,2,2
File,"Compatibility.java",1,1,1,1,8,0,3,5,,,,1,0,0,2,,2,2,1,2,,1,0,0,1,,57,3,10,5,2,44,,,,4,7,5,2,,,,,,1,1,1,1,,,0,,,4.40,2,2,2,2
File,"CompilerAdapter.java",0,0,0,0,0,0,0,0,,,,1,0,0,0,,2,2,0,2,,2,0,0,0,,52,6,7,6,0,39,,,,5,6,6,0,,,,,,0,0,0,0,,,0,,,5.57,0,0,0,0
File,"CompilerAdapterExtension.java",0,0,0,0,0,0,0,0,,,,1,0,0,0,,1,1,0,1,,1,0,0,0,,40,2,4,3,0,34,,,,2,3,3,0,,,,,,0,0,0,0,,,0,,,8.50,0,0,0,0
File,"CompilerAdapterFactory.java",3,3,5,3,31,0,17,14,,,,1,4,1,5,,5,1,0,5,,0,3,0,2,,200,10,96,20,60,94,,,,27,45,15,30,,,,,,10,10,19,9,,,3,,,0.98,18,18,27,16
File,"ComponentHelper.java",2,2,2,1,18,0,11,6,,,,2,4,7,53,,53,49,12,53,,4,16,1,32,,1148,81,661,192,442,409,,,,373,495,196,299,,,,,,17,17,17,4,,,3,,,0.62,132,132,141,71
File,"Componentdef.java",1,1,1,1,8,0,3,5,,,,1,0,0,1,,1,1,0,1,,0,0,0,1,,41,4,6,3,1,31,,,,2,4,3,1,,,,,,1,1,1,1,,,0,,,5.17,1,1,1,1
File,"CompositeMapper.java",6,6,6,1,19,1,17,1,,,,1,0,0,1,,1,1,0,1,,0,0,0,1,,50,6,22,8,11,22,,,,13,18,10,8,,,,,,6,6,6,1,,,4,,,1.00,6,6,6,1
File,"CompressedResource.java",1,1,1,1,6,0,2,3,,,,1,0,0,3,,4,4,0,4,,0,0,3,1,,60,7,13,7,2,40,,,,5,9,7,2,,,,,,1,1,1,1,,,0,,,3.08,3,3,3,3
File,"Concat.java",2,2,2,1,12,0,8,4,,,,7,0,4,55,,56,56,31,56,,1,13,0,42,,955,81,564,164,317,310,,,,280,408,167,241,,,,,,12,12,15,10,,,5,,,0.55,128,128,149,78
