system_id,package,class,fullClassName,Kind,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClassMethod,CountDeclClassVariable,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,FEStatus
freecol,net.sf.freecol.common.model,UnitTypeChange,net.sf.freecol.common.model.UnitTypeChange,20,1,1,2,1,11,0,6,4,1,5,0,1,3,18,4,19,103,0,0,4,15,325,39,161,54,87,125,68,109,38,71,7,7,7,4,2,4,78,0.78,37,37,40,22,1
freecol,net.sf.freecol.client.gui.option,FreeColActionUI.BlinkingLabel,net.sf.freecol.client.gui.option.FreeColActionUI.BlinkingLabel,1,1,1,1,1,4,0,4,0,4,2,0,0,0,14,2,14,14,1,0,0,13,85,19,62,20,33,10,29,47,18,29,3,3,3,1,2,1,89,0.16,17,17,17,14,1
freecol,net.sf.freecol.client.gui.action,DetermineHighSeasAction,net.sf.freecol.client.gui.action.DetermineHighSeasAction,20,1,1,2,1,11,0,5,5,1,6,0,0,1,3,0,3,27,1,0,1,1,68,10,21,9,11,37,7,12,8,4,2,2,4,1,3,1,66,1.76,4,4,7,3,1
freecol,net.sf.freecol.client.control,InputHandler,net.sf.freecol.client.control.InputHandler,18,1,1,1,1,12,0,5,6,2,4,2,0,1,6,2,6,6,0,0,4,2,112,14,35,10,17,63,14,23,11,12,1,1,1,1,1,0,66,1.8,5,5,5,5,1
freecol,net.sf.freecol.client.gui.panel,EndTurnDialog.UnitCellRenderer,net.sf.freecol.client.gui.panel.EndTurnDialog.UnitCellRenderer,7,1,1,1,1,13,1,12,0,2,4,0,0,0,2,5,2,2,0,0,0,2,36,5,31,14,21,0,21,24,10,14,2,2,2,1,1,0,19,0,3,3,3,2,1
freecol,net.sf.freecol.client.gui.panel,InformationDialog,net.sf.freecol.client.gui.panel.InformationDialog,20,2,2,2,1,25,2,15,8,1,3,0,0,0,3,0,3,59,0,0,0,3,101,10,49,11,32,42,22,33,10,23,6,6,6,1,4,3,0,0.86,8,8,8,3,1
freecol,net.sf.freecol.client.gui.action,ReportContinentalCongressAction,net.sf.freecol.client.gui.action.ReportContinentalCongressAction,20,1,1,1,1,7,0,3,4,1,2,0,0,1,2,0,2,26,1,0,0,1,42,3,9,4,3,30,3,6,4,2,1,1,1,1,3,0,50,3.33,2,2,2,2,1
freecol,net.sf.freecol.common.model,Map.Layer,net.sf.freecol.common.model.Map.Layer,21,1,1,1,1,0,0,0,0,1,0,0,0,0,2,8,2,2,0,0,0,2,8,0,3,3,0,5,2,1,1,0,1,1,1,1,1,0,100,1.67,2,2,2,2,1
freecol,net.sf.freecol.client.gui.plaf,FreeColPopupMenuUI,net.sf.freecol.client.gui.plaf.FreeColPopupMenuUI,20,1,1,1,1,4,0,4,0,1,1,0,1,1,1,0,2,2,0,0,0,2,40,5,11,4,4,24,3,7,4,3,2,2,2,1,2,1,50,2.18,3,3,3,2,1
freecol,net.sf.freecol.client.gui.option,StringOptionUI,net.sf.freecol.client.gui.option.StringOptionUI,20,1,1,1,1,8,0,4,3,1,3,0,0,0,4,1,4,17,0,0,0,4,79,10,31,12,14,39,13,21,10,11,1,1,1,1,2,0,0,1.26,4,4,4,4,1
freecol,net.sf.freecol.client.gui.action,DeclareIndependenceAction,net.sf.freecol.client.gui.action.DeclareIndependenceAction,20,1,1,1,1,9,0,4,5,1,5,0,0,1,3,1,3,29,1,0,1,1,59,5,17,8,7,37,8,12,7,5,1,1,3,1,4,0,50,2.18,3,3,5,3,1
freecol,net.sf.freecol.common.model,GoodsLocation,net.sf.freecol.common.model.GoodsLocation,18,1,1,1,1,9,0,4,5,1,8,2,0,1,24,1,24,173,0,0,3,21,308,35,110,33,51,163,35,64,29,35,3,3,3,1,4,2,71,1.48,32,32,32,23,1
freecol,net.sf.freecol.server.networking,Server,net.sf.freecol.server.networking.Server,20,2,2,2,1,14,0,7,7,1,4,0,0,1,11,6,11,11,0,0,0,11,230,25,87,22,49,118,38,66,23,43,4,4,4,3,2,3,67,1.36,23,23,23,13,1
freecol,net.sf.freecol.client.gui.panel,FileList,net.sf.freecol.client.gui.panel.FileList,20,2,2,2,1,14,1,9,4,1,1,0,0,0,4,0,4,4,0,1,0,3,120,19,53,18,25,50,23,37,17,20,5,5,5,1,2,1,0,0.94,8,8,8,4,1
freecol,net.sf.freecol.client.gui.panel,InfoPanel.TileInfoPanel,net.sf.freecol.client.gui.panel.InfoPanel.TileInfoPanel,20,2,2,2,1,26,2,20,4,1,14,0,0,0,3,2,3,3,0,0,0,3,91,11,65,23,51,15,41,52,21,31,6,6,6,1,2,3,50,0.23,8,8,8,3,1
freecol,net.sf.freecol.client.gui.video,VideoComponent,net.sf.freecol.client.gui.video.VideoComponent,20,1,1,1,1,10,0,5,4,1,3,0,0,0,8,2,8,8,0,1,0,7,122,15,52,15,31,55,31,40,13,27,2,2,2,1,2,0,56,1.06,9,9,9,8,1
freecol,net.sf.freecol.common.model,Map.Position,net.sf.freecol.common.model.Map.Position,26,1,1,2,1,11,0,5,6,1,2,0,0,0,9,2,9,9,0,0,0,9,129,12,54,21,28,63,21,36,16,20,4,4,7,4,1,1,22,1.17,16,16,21,12,1
freecol,net.sf.freecol.client.gui.action,ReportExplorationAction,net.sf.freecol.client.gui.action.ReportExplorationAction,20,1,1,1,1,7,0,3,4,1,2,0,0,1,2,0,2,26,1,0,0,1,42,3,9,4,3,30,3,6,4,2,1,1,1,1,3,0,50,3.33,2,2,2,2,1
freecol,net.sf.freecol.common.util,EmptyIterator,net.sf.freecol.common.util.EmptyIterator,22,1,1,1,1,4,0,2,1,2,0,0,1,0,4,0,5,5,0,1,0,4,53,11,16,6,4,26,4,10,6,4,1,1,1,1,1,0,0,1.63,5,5,5,5,1
freecol,net.sf.freecol.server.ai.mission,WorkInsideColonyMission,net.sf.freecol.server.ai.mission.WorkInsideColonyMission,20,1,1,1,1,9,0,4,4,1,7,0,2,2,12,1,14,154,0,0,3,11,202,32,78,29,35,92,27,44,20,24,4,4,4,1,4,1,83,1.18,21,21,22,14,1
freecol,net.sf.freecol.client.gui.action,SaveAction,net.sf.freecol.client.gui.action.SaveAction,20,2,2,2,1,12,0,6,5,1,4,0,0,1,3,1,3,27,1,0,1,1,69,6,25,7,12,38,9,16,6,10,3,3,3,3,3,1,50,1.52,6,6,6,5,1
freecol,net.sf.freecol.server.ai.mission,CashInTreasureTrainMission,net.sf.freecol.server.ai.mission.CashInTreasureTrainMission,20,2,2,2,1,15,0,8,6,1,17,0,12,2,12,1,24,164,0,6,3,15,444,46,216,71,138,182,83,130,60,70,8,8,11,5,4,3,87,0.84,55,55,66,31,2
freecol,net.sf.freecol.client.gui.action,ReportEducationAction,net.sf.freecol.client.gui.action.ReportEducationAction,20,1,1,1,1,7,0,3,4,1,2,0,0,1,2,0,2,26,1,0,0,1,42,3,9,4,3,30,3,6,4,2,1,1,1,1,3,0,50,3.33,2,2,2,2,1
freecol,net.sf.freecol.client.gui.plaf,FreeColMenuItemUI,net.sf.freecol.client.gui.plaf.FreeColMenuItemUI,20,1,1,1,1,4,0,3,0,1,1,0,1,0,2,0,3,3,0,0,0,3,40,5,14,5,5,21,5,9,4,5,1,1,1,1,2,0,0,1.5,3,3,3,3,1
freecol,net.sf.freecol.client.gui.panel,EuropePanel.DocksPanel,net.sf.freecol.client.gui.panel.EuropePanel.DocksPanel,20,1,1,1,1,3,0,3,0,2,4,0,0,0,7,0,7,18,0,0,0,7,38,7,27,10,10,4,10,18,9,9,1,1,1,1,3,0,0,0.15,7,7,7,7,1
freecol,net.sf.freecol.client.gui.panel,MonarchPanel,net.sf.freecol.client.gui.panel.MonarchPanel,20,5,5,6,1,37,3,27,7,2,8,0,0,1,2,0,2,58,0,0,0,2,105,11,59,14,46,35,33,44,12,32,7,7,8,1,4,2,0,0.59,11,11,12,2,2
freecol,net.sf.freecol,FreeCol,net.sf.freecol.FreeCol,20,6,6,6,1,39,0,33,5,1,19,0,14,30,1,0,15,15,0,8,0,7,684,46,530,94,423,111,230,319,93,226,50,50,54,6,1,5,89,0.21,90,90,96,24,1
freecol,net.sf.freecol.client.gui.panel,NegotiationDialog.GoodsTradeItemPanel,net.sf.freecol.client.gui.panel.NegotiationDialog.GoodsTradeItemPanel,7,2,2,2,1,21,1,14,5,2,5,0,0,0,3,5,3,3,0,1,0,2,108,16,76,26,40,18,38,56,22,34,4,4,4,1,2,1,26,0.24,7,7,7,3,1
freecol,net.sf.freecol.client.gui.option,RangeOptionUI,net.sf.freecol.client.gui.option.RangeOptionUI,20,1,1,1,1,14,1,8,4,1,4,0,0,0,3,0,3,21,0,0,0,3,74,9,29,9,17,36,14,21,8,13,3,3,3,1,3,2,0,1.24,5,5,5,3,1
freecol,net.sf.freecol.client.gui.sound,SoundPlayer,net.sf.freecol.client.gui.sound.SoundPlayer,20,1,1,1,1,12,0,8,4,1,7,0,1,1,7,3,8,8,0,2,0,6,307,31,192,49,120,86,85,127,44,83,3,3,3,1,1,1,68,0.45,14,14,14,8,1
freecol,net.sf.freecol.common.resources,SZAResource,net.sf.freecol.common.resources.SZAResource,20,2,2,2,1,14,0,9,5,1,1,0,0,1,4,3,4,8,1,0,0,3,93,5,43,12,26,45,17,30,12,18,4,4,4,4,2,2,62,1.05,10,10,10,7,1
freecol,net.sf.freecol.common.model,Ability,net.sf.freecol.common.model.Ability,20,1,1,1,1,8,0,4,4,1,2,0,1,27,13,1,14,125,0,0,2,12,333,48,95,51,57,190,52,69,44,25,3,3,4,3,3,1,97,2,18,18,19,16,1
freecol,net.sf.freecol.common.networking,AssignTradeRouteMessage,net.sf.freecol.common.networking.AssignTradeRouteMessage,20,2,2,2,1,15,0,8,6,1,9,0,1,0,4,2,5,30,0,0,0,5,117,10,47,13,27,60,19,29,12,17,4,4,4,4,2,2,19,1.28,11,11,11,8,1
freecol,net.sf.freecol.common.networking,MoveMessage,net.sf.freecol.common.networking.MoveMessage,20,1,1,1,1,15,0,8,6,1,12,0,1,0,4,2,5,30,0,0,0,5,116,10,45,13,25,61,18,27,12,15,4,4,4,4,2,1,19,1.36,8,8,8,8,1
freecol,net.sf.freecol.server.generator,MapGeneratorTest,net.sf.freecol.server.generator.MapGeneratorTest,20,4,4,4,1,38,6,27,3,1,23,0,0,0,6,0,6,29,0,0,0,6,255,46,168,40,139,41,104,136,44,92,8,8,9,3,3,3,0,0.24,25,25,28,8,1
freecol,net.sf.freecol.common.resources,ColorResource,net.sf.freecol.common.resources.ColorResource,20,2,2,2,2,10,0,6,4,1,0,0,2,2,4,1,6,10,1,1,0,4,104,10,46,13,27,48,20,33,14,19,4,4,7,4,2,2,72,1.04,12,12,15,12,1
freecol,net.sf.freecol.client.gui.action,ShowMapGeneratorOptionsAction,net.sf.freecol.client.gui.action.ShowMapGeneratorOptionsAction,20,1,1,1,1,9,0,3,5,1,4,0,0,1,2,0,2,26,1,0,0,1,45,3,10,5,4,32,4,7,5,2,1,1,1,1,3,0,50,3.2,2,2,2,2,1
freecol,net.sf.freecol.client.gui.panel,ReportIndianPanel,net.sf.freecol.client.gui.panel.ReportIndianPanel,20,10,10,12,1,81,3,72,5,1,20,0,0,1,2,0,2,50,0,1,0,1,199,12,155,38,126,32,91,116,38,78,17,17,18,1,4,6,50,0.21,21,21,24,2,1
freecol,net.sf.freecol.client.gui.action,ReportLabourAction,net.sf.freecol.client.gui.action.ReportLabourAction,20,1,1,1,1,10,0,5,4,1,4,0,0,1,2,0,2,26,1,0,0,1,47,3,14,4,7,30,4,8,4,4,2,2,2,1,3,1,50,2.14,3,3,3,2,1
freecol,net.sf.freecol.common.networking,ChangeStateMessage,net.sf.freecol.common.networking.ChangeStateMessage,20,1,1,1,1,15,0,7,7,1,9,0,1,0,4,2,5,30,0,0,0,5,114,10,42,12,22,62,17,26,11,15,4,4,4,4,2,1,19,1.48,8,8,8,8,1
freecol,net.sf.freecol.client.gui.i18n,Number.Category,net.sf.freecol.client.gui.i18n.Number.Category,21,1,1,1,1,0,0,0,0,1,0,0,0,0,2,6,2,2,0,0,0,2,1,0,1,1,0,0,1,1,1,0,1,1,1,1,1,0,100,0,2,2,2,2,1
freecol,net.sf.freecol.common.networking,SetBuildQueueMessage,net.sf.freecol.common.networking.SetBuildQueueMessage,20,2,2,2,1,20,0,12,7,1,11,0,1,0,4,2,5,30,0,0,0,5,139,10,67,18,41,62,36,51,20,31,5,5,5,5,2,2,19,0.93,14,14,14,9,1
freecol,net.sf.freecol.client.gui.panel,NegotiationDialog.ColonyTradeItemPanel,net.sf.freecol.client.gui.panel.NegotiationDialog.ColonyTradeItemPanel,7,4,4,4,2,27,2,19,5,2,7,0,0,0,3,5,3,3,0,1,0,2,95,12,67,17,44,17,39,55,19,36,9,9,9,5,2,3,26,0.25,12,12,12,7,1
freecol,net.sf.freecol.client.gui.action,ToggleViewModeAction,net.sf.freecol.client.gui.action.ToggleViewModeAction,20,1,1,1,1,8,0,3,5,1,2,0,0,1,2,0,2,28,1,0,0,1,48,4,9,4,3,35,3,6,4,2,1,1,1,1,4,0,50,3.89,2,2,2,2,1
freecol,net.sf.freecol.client.gui.action,ReportMilitaryAction,net.sf.freecol.client.gui.action.ReportMilitaryAction,20,1,1,1,1,7,0,3,4,1,2,0,0,1,2,0,2,26,1,0,0,1,42,3,9,4,3,30,3,6,4,2,1,1,1,1,3,0,50,3.33,2,2,2,2,1
freecol,net.sf.freecol.server.control,ChangeSet.MoveChange,net.sf.freecol.server.control.ChangeSet.MoveChange,12,1,1,2,1,11,0,6,5,1,10,0,0,0,8,3,8,17,0,2,0,6,114,9,61,19,35,44,25,36,16,20,2,2,5,1,2,1,45,0.72,10,10,17,8,1
freecol,net.sf.freecol.server.model,ServerUnitTest,net.sf.freecol.server.model.ServerUnitTest,20,1,1,1,1,49,8,33,8,1,28,0,0,15,7,0,7,30,0,0,0,7,412,73,265,101,229,74,208,222,78,144,3,3,3,1,3,1,73,0.28,13,13,13,7,1
freecol,net.sf.freecol.common.model,Player.UnitIterator,net.sf.freecol.common.model.Player.UnitIterator,20,2,2,2,2,13,0,6,6,2,3,0,0,0,7,4,7,7,0,0,0,7,124,11,61,18,35,54,28,47,18,29,7,7,8,6,1,3,57,0.89,18,18,19,14,1
freecol,net.sf.freecol.client.gui.panel,ReportProductionPanel,net.sf.freecol.client.gui.panel.ReportProductionPanel,20,9,9,9,1,66,10,51,5,1,16,0,0,1,2,4,2,50,0,1,0,1,164,23,110,27,81,32,73,99,36,63,14,14,15,1,4,5,0,0.29,18,18,19,2,1
freecol,net.sf.freecol.common.model,UnitTradeItem,net.sf.freecol.common.model.UnitTradeItem,20,1,1,1,1,10,0,3,6,1,4,0,1,0,9,1,10,114,0,0,2,8,145,16,45,18,17,84,17,28,13,15,1,1,2,1,3,0,40,1.87,10,10,11,10,1
freecol,net.sf.freecol.server.control,ChangeSet.OwnedChange,net.sf.freecol.server.control.ChangeSet.OwnedChange,12,1,1,1,1,10,0,5,5,1,4,0,0,0,4,1,4,13,0,0,0,4,52,4,23,8,12,25,10,15,8,7,1,1,1,1,2,0,25,1.09,4,4,4,4,1
freecol,net.sf.freecol.server.ai,TensionTest,net.sf.freecol.server.ai.TensionTest,20,2,2,2,1,36,5,28,3,1,22,0,0,1,2,0,2,25,0,0,0,2,101,15,61,26,50,25,49,54,24,30,3,3,4,1,3,2,50,0.41,4,4,5,2,1
freecol,net.sf.freecol.client.gui.panel,ClientOptionsDialog,net.sf.freecol.client.gui.panel.ClientOptionsDialog,20,1,1,1,1,11,0,7,4,1,6,0,0,2,4,0,4,73,0,0,0,4,78,8,33,11,21,37,17,24,10,14,3,3,3,1,5,2,75,1.12,6,6,6,4,1
freecol,net.sf.freecol.client.control,InGameInputHandler.ShowSelectSwingTask,net.sf.freecol.client.control.InGameInputHandler.ShowSelectSwingTask,0,3,3,3,1,17,0,12,5,1,0,0,0,0,1,0,1,12,0,0,0,1,22,0,14,3,8,8,4,8,3,5,3,3,3,1,2,2,0,0.57,3,3,3,1,1
freecol,net.sf.freecol.client.gui.plaf,FreeColLookAndFeel,net.sf.freecol.client.gui.plaf.FreeColLookAndFeel,20,2,2,2,1,32,2,23,6,1,21,0,1,1,4,0,5,5,0,0,0,5,195,22,121,19,94,52,54,75,26,49,5,5,5,1,2,3,80,0.43,12,12,12,5,1
freecol,net.sf.freecol.client.gui.action,ReportTradeAction,net.sf.freecol.client.gui.action.ReportTradeAction,20,1,1,1,1,7,0,3,4,1,2,0,0,1,2,0,2,26,1,0,0,1,42,3,9,4,3,30,3,6,4,2,1,1,1,1,3,0,50,3.33,2,2,2,2,1
freecol,net.sf.freecol.common.option,UnitListOption,net.sf.freecol.common.option.UnitListOption,20,1,1,1,1,7,0,3,4,1,1,0,1,0,3,0,4,118,0,0,1,3,58,4,14,5,4,40,4,9,5,4,1,1,1,1,4,0,0,2.86,4,4,4,4,1
freecol,net.sf.freecol.client.gui.action,ReportHighScoresAction,net.sf.freecol.client.gui.action.ReportHighScoresAction,20,1,1,1,1,7,0,3,4,1,2,0,0,1,2,0,2,26,0,0,0,2,43,4,9,4,3,30,3,6,4,2,1,1,1,1,3,0,50,3.33,2,2,2,2,1
freecol,net.sf.freecol.client.gui.action,RenameAction,net.sf.freecol.client.gui.action.RenameAction,20,1,1,1,1,9,0,3,5,1,3,0,0,1,2,1,2,30,1,0,0,1,46,3,11,5,4,32,5,8,5,3,1,1,1,1,5,0,25,2.91,2,2,2,2,1
freecol,net.sf.freecol.server.control,ChangeSet.RemoveChange,net.sf.freecol.server.control.ChangeSet.RemoveChange,12,2,2,3,1,14,0,7,6,1,10,0,0,0,5,3,5,14,0,0,0,5,81,5,44,15,24,32,18,29,14,15,4,4,5,1,2,2,33,0.73,11,11,16,5,1
freecol,net.sf.freecol.client.gui.action,ShowGameOptionsAction,net.sf.freecol.client.gui.action.ShowGameOptionsAction,20,1,1,1,1,8,0,3,5,1,2,0,0,1,2,0,2,26,1,0,0,1,44,3,9,4,3,32,3,6,4,2,1,1,1,1,3,0,50,3.56,2,2,2,2,1
freecol,net.sf.freecol.common.model,PathNode,net.sf.freecol.common.model.PathNode,20,1,1,1,1,10,0,4,6,1,4,0,1,0,22,6,23,23,0,0,0,23,332,30,113,38,54,189,61,92,40,52,3,3,4,3,1,2,79,1.67,33,33,36,25,1
freecol,net.sf.freecol.common.io,FreeColModFile,net.sf.freecol.common.io.FreeColModFile,20,1,1,1,1,11,0,5,5,1,1,1,0,3,8,2,8,16,0,1,2,5,133,13,53,20,30,67,26,38,19,19,4,4,4,1,2,2,82,1.26,11,11,11,8,1
freecol,net.sf.freecol.client.gui.panel,ColonyPanel.WarehousePanel,net.sf.freecol.client.gui.panel.ColonyPanel.WarehousePanel,20,1,1,1,1,9,0,7,2,3,18,0,0,0,11,1,11,11,0,3,0,8,129,16,82,25,48,31,37,59,23,36,7,7,7,4,2,3,81,0.38,21,21,21,16,1
freecol,net.sf.freecol.client.gui.plaf,FreeColMenuBarUI,net.sf.freecol.client.gui.plaf.FreeColMenuBarUI,20,1,1,1,1,4,0,4,0,1,1,0,1,1,1,0,2,2,0,0,0,2,38,5,11,4,4,22,3,7,4,3,2,2,2,1,2,1,50,2,3,3,3,2,1
freecol,net.sf.freecol.client.gui.panel,NegotiationDialog.GoldTradeItemPanel,net.sf.freecol.client.gui.panel.NegotiationDialog.GoldTradeItemPanel,7,1,1,1,1,15,0,10,4,2,3,0,0,0,3,4,3,3,0,0,0,3,57,6,37,13,22,14,22,27,11,16,2,2,2,1,2,1,33,0.38,4,4,4,3,1
freecol,net.sf.freecol.common.networking,MoveToMessage,net.sf.freecol.common.networking.MoveToMessage,20,1,1,1,1,14,0,6,6,1,10,0,1,0,4,2,5,30,0,0,0,5,108,10,37,13,19,61,16,24,12,12,3,3,3,3,2,1,19,1.65,7,7,7,7,1
freecol,net.sf.freecol.common.networking,ReceivingThread,net.sf.freecol.common.networking.ReceivingThread,1,2,2,3,1,18,0,12,5,1,6,0,0,2,8,5,8,8,1,3,0,4,371,44,212,45,142,115,103,155,42,113,8,8,10,1,2,4,69,0.54,23,23,25,8,1
freecol,net.sf.freecol.client.gui.panel,ChoiceItem,net.sf.freecol.client.gui.panel.ChoiceItem,22,1,1,1,1,10,0,4,5,1,5,0,0,0,7,3,7,7,0,0,0,7,113,14,36,12,15,63,15,26,11,15,4,4,4,1,1,1,61,1.75,10,10,10,7,1
freecol,net.sf.freecol.client.control,InGameInputHandler.RefreshCanvasSwingTask,net.sf.freecol.client.control.InGameInputHandler.RefreshCanvasSwingTask,1,1,1,1,1,7,0,4,2,1,2,0,0,0,3,1,3,16,0,0,1,2,32,6,15,5,5,11,5,10,5,5,2,2,3,1,3,1,33,0.73,4,4,5,3,1
freecol,net.sf.freecol.common.networking,PutOutsideColonyMessage,net.sf.freecol.common.networking.PutOutsideColonyMessage,20,1,1,1,1,13,0,6,6,1,8,0,1,0,4,1,5,30,0,0,0,5,99,8,34,10,17,57,12,21,9,12,4,4,4,4,2,1,19,1.68,8,8,8,8,1
freecol,net.sf.freecol.common.model.pathfinding,,net.sf.freecol.common.model.pathfinding.CostDeciders.ServerBaseCostDecider,12,4,4,5,4,12,0,12,1,1,6,0,0,0,1,0,1,4,0,0,0,1,19,0,15,6,7,5,5,8,3,5,4,4,5,4,2,2,0,0.33,4,4,5,4,3
freecol,net.sf.freecol.client.gui.panel,,net.sf.freecol.client.gui.panel.ReportLabourDetailPanel,20,5,5,5,1,35,1,28,5,2,12,0,0,0,2,4,2,50,0,0,0,2,103,8,63,21,42,32,37,50,19,31,9,9,9,1,4,3,0,0.51,10,10,10,2,3
freecol,net.sf.freecol.client.gui.panel,,net.sf.freecol.client.gui.panel.FreeColProgressBar,20,3,3,3,1,23,1,15,6,1,5,0,0,1,6,8,6,6,0,0,1,5,206,30,104,31,74,72,60,81,29,52,15,15,16,1,2,3,59,0.69,21,21,22,6,3
freecol,net.sf.freecol.common,,net.sf.freecol.common.ServerInfo,20,1,1,1,1,10,0,4,5,1,0,1,1,0,14,8,15,15,0,0,1,14,223,36,79,26,38,108,38,54,25,29,1,1,1,1,1,0,74,1.37,15,15,15,15,3
freecol,net.sf.freecol.client.gui.panel,,net.sf.freecol.client.gui.panel.PlayersTable.NationCellRenderer,1,1,1,1,1,17,1,7,9,2,5,0,0,0,1,0,1,1,0,0,0,1,20,2,9,4,4,9,4,6,3,3,1,1,1,1,2,0,0,1,1,1,1,1,1
freecol,net.sf.freecol.common.model,,net.sf.freecol.common.model.TileItemContainerTest,20,2,2,2,1,33,6,27,0,1,11,0,0,0,2,0,2,25,0,1,0,1,90,15,56,23,42,19,39,45,18,27,4,4,4,1,3,1,0,0.34,5,5,5,2,3
freecol,net.sf.freecol.client.gui.animation,,net.sf.freecol.client.gui.animation.UnitMoveAnimation,1,1,1,2,1,44,3,33,7,1,3,0,0,1,2,4,2,2,0,0,0,2,126,13,74,33,54,39,40,51,27,24,2,2,4,1,1,0,19,0.53,3,3,5,2,3
freecol,net.sf.freecol.common.model.pathfinding,,net.sf.freecol.common.model.pathfinding.CostDeciders.AvoidSettlementsCostDecider,12,3,3,5,3,12,0,12,0,1,5,1,0,0,1,0,1,4,0,0,0,1,19,0,15,7,7,4,5,8,4,4,3,3,5,3,2,2,0,0.27,3,3,5,3,3
freecol,net.sf.freecol.client.gui.sound,,net.sf.freecol.client.gui.sound.Playlist,20,6,6,7,3,32,1,26,5,1,0,0,0,7,6,5,6,6,0,0,0,6,258,27,172,21,108,71,67,105,19,86,24,23,25,11,1,4,48,0.41,39,38,45,22,3
freecol,net.sf.freecol.client.gui.panel,,net.sf.freecol.client.gui.panel.BuildQueuePanel.SimpleBuildQueueCellRenderer,1,1,1,1,1,3,0,3,0,1,3,0,0,0,1,0,1,3,0,0,0,1,8,2,6,3,1,0,1,3,2,1,1,1,1,1,2,0,0,0,1,1,1,1,3
freecol,net.sf.freecol.client.gui.panel,,net.sf.freecol.client.gui.panel.ReportContinentalCongressPanel,20,7,7,7,1,74,5,63,6,1,15,0,0,2,1,0,1,49,0,0,0,1,102,8,67,27,55,27,45,56,28,28,7,7,7,1,4,2,0,0.4,7,7,7,1,3
freecol,net.sf.freecol.client.gui.panel,,net.sf.freecol.client.gui.panel.AdvantageCellEditor.AdvantageRenderer,7,2,2,2,1,3,0,3,0,1,1,0,0,0,1,0,1,3,0,0,0,1,6,0,6,3,1,0,1,3,2,1,2,2,2,1,2,0,0,0,2,2,2,1,3
freecol,net.sf.freecol.client.gui.panel,,net.sf.freecol.client.gui.panel.ReportHistoryPanel,20,3,3,3,1,25,5,13,7,1,6,0,0,0,1,0,1,49,0,0,0,1,49,6,15,3,9,28,7,12,4,8,3,3,3,1,4,1,0,1.87,3,3,3,1,3
freecol,net.sf.freecol.client.gui.panel,,net.sf.freecol.client.gui.panel.ChoiceDialog,22,2,2,2,1,29,3,20,5,1,3,0,0,1,3,1,3,59,0,0,0,3,127,20,71,23,45,37,34,46,18,28,3,3,3,1,4,1,50,0.52,6,6,7,3,1
freecol,net.sf.freecol.common.model,,net.sf.freecol.common.model.FreeColObject,18,1,1,1,1,13,0,6,7,1,10,19,1,9,83,3,84,84,0,0,12,72,1297,116,543,178,286,638,206,335,140,195,9,9,9,5,1,3,96,1.17,138,138,138,87,1
freecol,net.sf.freecol.client.gui.panel,,net.sf.freecol.client.gui.panel.DefaultTransferHandler.FreeColDragGestureRecognizer,12,1,1,1,1,5,0,3,2,1,0,0,0,0,4,0,4,4,2,0,2,0,30,7,15,5,5,8,5,10,5,5,1,1,1,1,2,0,0,0.53,4,4,4,4,3
freecol,net.sf.freecol.common.model,,net.sf.freecol.common.model.Colony.Occupation,7,1,1,1,1,4,0,4,0,1,2,0,0,0,1,2,1,1,0,0,0,1,9,1,8,4,2,0,4,6,4,2,1,1,1,1,1,0,0,0,1,1,1,1,3
freecol,net.sf.freecol.client.gui.plaf,,net.sf.freecol.client.gui.plaf.FreeColComboBoxRenderer.NormalComponent,7,1,1,1,1,3,0,3,0,1,0,0,0,0,1,0,1,1,0,0,0,1,6,1,5,2,1,0,1,3,2,1,1,1,1,1,2,0,0,0,1,1,1,1,3
freecol,net.sf.freecol.common.model,,net.sf.freecol.common.model.TransactionListener,24,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,2,2,0,0,0,2,22,3,4,3,0,15,2,3,3,0,0,0,0,0,0,0,0,3.75,0,0,0,0,3
freecol,net.sf.freecol.client.gui.panel,,net.sf.freecol.client.gui.panel.ReportReligiousPanel,20,2,2,2,1,28,5,18,5,1,10,0,0,0,1,0,1,49,0,0,0,1,54,8,20,8,15,26,14,18,9,9,2,2,2,1,4,1,0,1.3,2,2,2,1,3
freecol,net.sf.freecol.client.gui.option,,net.sf.freecol.client.gui.option.StringOptionUI.ChoiceRenderer,7,2,2,2,1,7,0,7,0,1,1,0,0,0,1,0,1,3,0,0,0,1,11,1,10,4,4,0,3,6,3,3,2,2,2,1,2,1,0,0,2,2,2,1,1
